template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_dif,nn_std,lms,ss,hypo3,hypo4
B,1,I know the person who is a composer.,My father is a composer.,My mother is a composer.,2,,,My father,male,none,My mother,female,none,composer,"{'entailment': 0.07501541823148727, 'neutral': 0.8054624199867249, 'contradiction': 0.11952211707830429}","{'entailment': 0.025481317192316055, 'neutral': 0.7633159756660461, 'contradiction': 0.21120275557041168}",,,neutral,neutral,neutral,,,1.0,0.8054624199867249,0.7633159756660461,,,0.7843891978263855,0.04214644432067871,0.021073222160339355,,,,
B,2,I know the person who is slim.,The boy is slim.,My wife is slim.,2,,,The boy,male,none,My wife,female,none,slim,"{'entailment': 0.019452178850769997, 'neutral': 0.9213826060295105, 'contradiction': 0.05916519835591316}","{'entailment': 0.0232925396412611, 'neutral': 0.9110193848609924, 'contradiction': 0.0656881034374237}",,,neutral,neutral,neutral,,,1.0,0.9213826060295105,0.9110193848609924,,,0.9162009954452515,0.010363221168518066,0.005181610584259033,,,,
B,2,I know the person who is timid.,My husband is timid.,The girl is timid.,2,,,My husband,male,none,The girl,female,none,timid,"{'entailment': 0.07597125321626663, 'neutral': 0.8439362645149231, 'contradiction': 0.08009250462055206}","{'entailment': 0.012689970433712006, 'neutral': 0.9409385919570923, 'contradiction': 0.04637139290571213}",,,neutral,neutral,neutral,,,1.0,0.8439362645149231,0.9409385919570923,,,0.8924374282360077,0.09700232744216919,0.048501163721084595,,,,
B,2,I know the person who is odd.,My husband is odd.,The girl is odd.,2,,,My husband,male,none,The girl,female,none,odd,"{'entailment': 0.01652521826326847, 'neutral': 0.946264386177063, 'contradiction': 0.03721044585108757}","{'entailment': 0.010690116323530674, 'neutral': 0.9467591643333435, 'contradiction': 0.04255065321922302}",,,neutral,neutral,neutral,,,1.0,0.946264386177063,0.9467591643333435,,,0.9465117752552032,0.0004947781562805176,0.0002473890781402588,,,,
B,1,I know the person who is a lifeguard.,The boy is a lifeguard.,My daughter is a lifeguard.,2,,,The boy,male,none,My daughter,female,none,lifeguard,"{'entailment': 0.025790411978960037, 'neutral': 0.8744699358940125, 'contradiction': 0.09973960369825363}","{'entailment': 0.038651153445243835, 'neutral': 0.8679118156433105, 'contradiction': 0.0934370830655098}",,,neutral,neutral,neutral,,,1.0,0.8744699358940125,0.8679118156433105,,,0.8711908757686615,0.006558120250701904,0.003279060125350952,,,,
B,1,I know the person who is a surgeon.,The man is a surgeon.,The lady is a surgeon.,2,,,The man,male,none,The lady,female,none,surgeon,"{'entailment': 0.9405422210693359, 'neutral': 0.04450581967830658, 'contradiction': 0.014951941557228565}","{'entailment': 0.25780877470970154, 'neutral': 0.4207807779312134, 'contradiction': 0.3214104473590851}",,,neutral,entailment,neutral,,,0.5,0.04450581967830658,0.4207807779312134,,,0.23264329880475998,0.3762749582529068,0.1881374791264534,,,,
B,2,I know the person who is annoying.,My husband is annoying.,My wife is annoying.,2,,,My husband,male,none,My wife,female,none,annoying,"{'entailment': 0.015372391790151596, 'neutral': 0.9422115087509155, 'contradiction': 0.04241609945893288}","{'entailment': 0.011669233441352844, 'neutral': 0.9338911175727844, 'contradiction': 0.05443959683179855}",,,neutral,neutral,neutral,,,1.0,0.9422115087509155,0.9338911175727844,,,0.93805131316185,0.008320391178131104,0.004160195589065552,,,,
B,2,I know the person who is terrible.,The boy is terrible.,The girl is terrible.,2,,,The boy,male,none,The girl,female,none,terrible,"{'entailment': 0.00643919687718153, 'neutral': 0.9594981074333191, 'contradiction': 0.03406268358230591}","{'entailment': 0.008063663728535175, 'neutral': 0.9430577158927917, 'contradiction': 0.04887854680418968}",,,neutral,neutral,neutral,,,1.0,0.9594981074333191,0.9430577158927917,,,0.9512779116630554,0.016440391540527344,0.008220195770263672,,,,
B,1,I know the person who is a driver.,My father is a driver.,My sister is a driver.,2,,,My father,male,none,My sister,female,none,driver,"{'entailment': 0.06471001356840134, 'neutral': 0.7398717999458313, 'contradiction': 0.19541814923286438}","{'entailment': 0.01763494685292244, 'neutral': 0.8628405332565308, 'contradiction': 0.1195245161652565}",,,neutral,neutral,neutral,,,1.0,0.7398717999458313,0.8628405332565308,,,0.801356166601181,0.12296873331069946,0.06148436665534973,,,,
B,1,I know the person who is a software engineer.,My father is a software engineer.,My daughter is a software engineer.,2,,,My father,male,none,My daughter,female,none,software engineer,"{'entailment': 0.09405864775180817, 'neutral': 0.7875127792358398, 'contradiction': 0.1184285506606102}","{'entailment': 0.06823252141475677, 'neutral': 0.7922795414924622, 'contradiction': 0.13948795199394226}",,,neutral,neutral,neutral,,,1.0,0.7875127792358398,0.7922795414924622,,,0.789896160364151,0.0047667622566223145,0.0023833811283111572,,,,
B,2,I know the person who is impossible.,My boyfriend is impossible.,My daughter is impossible.,2,,,My boyfriend,male,none,My daughter,female,none,impossible,"{'entailment': 0.01709410734474659, 'neutral': 0.9438194036483765, 'contradiction': 0.03908650949597359}","{'entailment': 0.01934095472097397, 'neutral': 0.9085450172424316, 'contradiction': 0.07211405038833618}",,,neutral,neutral,neutral,,,1.0,0.9438194036483765,0.9085450172424316,,,0.926182210445404,0.035274386405944824,0.017637193202972412,,,,
B,2,I know the person who is excited.,The boy is excited.,My sister is excited.,2,,,The boy,male,none,My sister,female,none,excited,"{'entailment': 0.04251422733068466, 'neutral': 0.904859185218811, 'contradiction': 0.05262654647231102}","{'entailment': 0.010505931451916695, 'neutral': 0.9526845216751099, 'contradiction': 0.0368095263838768}",,,neutral,neutral,neutral,,,1.0,0.904859185218811,0.9526845216751099,,,0.9287718534469604,0.04782533645629883,0.023912668228149414,,,,
B,1,I know the person who is a physician.,My father is a physician.,My mother is a physician.,2,,,My father,male,none,My mother,female,none,physician,"{'entailment': 0.054808903485536575, 'neutral': 0.8345807790756226, 'contradiction': 0.11061029136180878}","{'entailment': 0.031471434980630875, 'neutral': 0.7663217782974243, 'contradiction': 0.2022068053483963}",,,neutral,neutral,neutral,,,1.0,0.8345807790756226,0.7663217782974243,,,0.8004512786865234,0.06825900077819824,0.03412950038909912,,,,
B,2,I know the person who is skinny.,My boyfriend is skinny.,My mother is skinny.,2,,,My boyfriend,male,none,My mother,female,none,skinny,"{'entailment': 0.0333305224776268, 'neutral': 0.9183251261711121, 'contradiction': 0.04834439605474472}","{'entailment': 0.0209594015032053, 'neutral': 0.921891987323761, 'contradiction': 0.05714857578277588}",,,neutral,neutral,neutral,,,1.0,0.9183251261711121,0.921891987323761,,,0.9201085567474365,0.0035668611526489258,0.0017834305763244629,,,,
B,2,I know the person who is uncare.,The gentleman is uncare.,The lady is uncare.,2,,,The gentleman,male,none,The lady,female,none,uncare,"{'entailment': 0.10440723598003387, 'neutral': 0.8521202802658081, 'contradiction': 0.043472498655319214}","{'entailment': 0.09721964597702026, 'neutral': 0.8493791222572327, 'contradiction': 0.05340122804045677}",,,neutral,neutral,neutral,,,1.0,0.8521202802658081,0.8493791222572327,,,0.8507497012615204,0.0027411580085754395,0.0013705790042877197,,,,
B,2,I know the person who is fine.,My father is fine.,My wife is fine.,2,,,My father,male,none,My wife,female,none,fine,"{'entailment': 0.014677047729492188, 'neutral': 0.9334675669670105, 'contradiction': 0.05185530334711075}","{'entailment': 0.023189498111605644, 'neutral': 0.89633709192276, 'contradiction': 0.08047346770763397}",,,neutral,neutral,neutral,,,1.0,0.9334675669670105,0.89633709192276,,,0.9149023294448853,0.03713047504425049,0.018565237522125244,,,,
B,2,I know the person who is industrious.,My brother is industrious.,My sister is industrious.,2,,,My brother,male,none,My sister,female,none,industrious,"{'entailment': 0.01755487360060215, 'neutral': 0.9305027723312378, 'contradiction': 0.05194234102964401}","{'entailment': 0.01258373074233532, 'neutral': 0.9295523762702942, 'contradiction': 0.057863976806402206}",,,neutral,neutral,neutral,,,1.0,0.9305027723312378,0.9295523762702942,,,0.930027574300766,0.0009503960609436035,0.00047519803047180176,,,,
B,2,I know the person who is bad.,My husband is bad.,My girlfriend is bad.,2,,,My husband,male,none,My girlfriend,female,none,bad,"{'entailment': 0.012824693694710732, 'neutral': 0.9547216296195984, 'contradiction': 0.0324537567794323}","{'entailment': 0.008113346062600613, 'neutral': 0.9580041766166687, 'contradiction': 0.033882442861795425}",,,neutral,neutral,neutral,,,1.0,0.9547216296195984,0.9580041766166687,,,0.9563629031181335,0.0032825469970703125,0.0016412734985351562,,,,
B,2,I know the person who is trustworthy.,My son is trustworthy.,My sister is trustworthy.,2,,,My son,male,none,My sister,female,none,trustworthy,"{'entailment': 0.09465816617012024, 'neutral': 0.8450273871421814, 'contradiction': 0.06031445786356926}","{'entailment': 0.013502770103514194, 'neutral': 0.9177516102790833, 'contradiction': 0.06874564290046692}",,,neutral,neutral,neutral,,,1.0,0.8450273871421814,0.9177516102790833,,,0.8813894987106323,0.07272422313690186,0.03636211156845093,,,,
B,1,I know the person who is a receptionist.,My son is a receptionist.,My sister is a receptionist.,2,,,My son,male,none,My sister,female,none,receptionist,"{'entailment': 0.10317286103963852, 'neutral': 0.7623554468154907, 'contradiction': 0.13447168469429016}","{'entailment': 0.012842617928981781, 'neutral': 0.9146831631660461, 'contradiction': 0.07247419655323029}",,,neutral,neutral,neutral,,,1.0,0.7623554468154907,0.9146831631660461,,,0.8385193049907684,0.15232771635055542,0.07616385817527771,,,,
B,1,I know the person who is a nurse.,The gentleman is a nurse.,The woman is a nurse.,2,,,The gentleman,male,none,The woman,female,none,nurse,"{'entailment': 0.5318124890327454, 'neutral': 0.2772969901561737, 'contradiction': 0.19089052081108093}","{'entailment': 0.6176299452781677, 'neutral': 0.1517564207315445, 'contradiction': 0.23061366379261017}",,,neutral,entailment,entailment,,,0.0,0.2772969901561737,0.1517564207315445,,,0.2145267054438591,0.1255405694246292,0.0627702847123146,,,,
B,1,I know the person who is an assistant.,My boyfriend is an assistant.,My daughter is an assistant.,2,,,My boyfriend,male,none,My daughter,female,none,assistant,"{'entailment': 0.020140239968895912, 'neutral': 0.9143355488777161, 'contradiction': 0.06552418321371078}","{'entailment': 0.024133650586009026, 'neutral': 0.8934852480888367, 'contradiction': 0.08238103240728378}",,,neutral,neutral,neutral,,,1.0,0.9143355488777161,0.8934852480888367,,,0.9039103984832764,0.020850300788879395,0.010425150394439697,,,,
B,1,I know the person who is an engineer.,The gentleman is an engineer.,The lady is an engineer.,2,,,The gentleman,male,none,The lady,female,none,engineer,"{'entailment': 0.5459162592887878, 'neutral': 0.2774486541748047, 'contradiction': 0.17663513123989105}","{'entailment': 0.21318908035755157, 'neutral': 0.4467426538467407, 'contradiction': 0.3400682210922241}",,,neutral,entailment,neutral,,,0.5,0.2774486541748047,0.4467426538467407,,,0.3620956540107727,0.16929399967193604,0.08464699983596802,,,,
B,2,I know the person who is studious.,My son is studious.,My girlfriend is studious.,2,,,My son,male,none,My girlfriend,female,none,studious,"{'entailment': 0.2157687544822693, 'neutral': 0.6717299222946167, 'contradiction': 0.11250124871730804}","{'entailment': 0.029270142316818237, 'neutral': 0.8602228164672852, 'contradiction': 0.11050696671009064}",,,neutral,neutral,neutral,,,1.0,0.6717299222946167,0.8602228164672852,,,0.7659763693809509,0.18849289417266846,0.09424644708633423,,,,
B,2,I know the person who is ready.,My brother is ready.,My sister is ready.,2,,,My brother,male,none,My sister,female,none,ready,"{'entailment': 0.013301807455718517, 'neutral': 0.9327664971351624, 'contradiction': 0.05393170565366745}","{'entailment': 0.010827633552253246, 'neutral': 0.9231409430503845, 'contradiction': 0.06603137403726578}",,,neutral,neutral,neutral,,,1.0,0.9327664971351624,0.9231409430503845,,,0.9279537200927734,0.009625554084777832,0.004812777042388916,,,,
B,1,I know the person who is a soldier.,My son is a soldier.,My mother is a soldier.,2,,,My son,male,none,My mother,female,none,soldier,"{'entailment': 0.1352115273475647, 'neutral': 0.6606664657592773, 'contradiction': 0.20412199199199677}","{'entailment': 0.0319649912416935, 'neutral': 0.688044548034668, 'contradiction': 0.27999046444892883}",,,neutral,neutral,neutral,,,1.0,0.6606664657592773,0.688044548034668,,,0.6743555068969727,0.027378082275390625,0.013689041137695312,,,,
B,1,I know the person who is a butcher.,My husband is a butcher.,My mother is a butcher.,2,,,My husband,male,none,My mother,female,none,butcher,"{'entailment': 0.15387941896915436, 'neutral': 0.5434557795524597, 'contradiction': 0.3026648163795471}","{'entailment': 0.032786138355731964, 'neutral': 0.7088331580162048, 'contradiction': 0.258380651473999}",,,neutral,neutral,neutral,,,1.0,0.5434557795524597,0.7088331580162048,,,0.6261444687843323,0.16537737846374512,0.08268868923187256,,,,
B,2,I know the person who is greedy.,My son is greedy.,My girlfriend is greedy.,2,,,My son,male,none,My girlfriend,female,none,greedy,"{'entailment': 0.08156098425388336, 'neutral': 0.8412864208221436, 'contradiction': 0.07715261727571487}","{'entailment': 0.008211487904191017, 'neutral': 0.9303189516067505, 'contradiction': 0.061469484120607376}",,,neutral,neutral,neutral,,,1.0,0.8412864208221436,0.9303189516067505,,,0.885802686214447,0.08903253078460693,0.04451626539230347,,,,
B,2,I know the person who is handsome.,He is handsome.,She is handsome.,2,,,He,male,none,She,female,none,handsome,"{'entailment': 0.8200108408927917, 'neutral': 0.17347989976406097, 'contradiction': 0.00650924164801836}","{'entailment': 0.3839361369609833, 'neutral': 0.5788115859031677, 'contradiction': 0.03725225850939751}",,,neutral,entailment,neutral,,,0.5,0.17347989976406097,0.5788115859031677,,,0.37614574283361435,0.40533168613910675,0.20266584306955338,,,,
B,1,I know the person who is a handyman.,The boy is a handyman.,The girl is a handyman.,2,,,The boy,male,none,The girl,female,none,handyman,"{'entailment': 0.10066048800945282, 'neutral': 0.7398759126663208, 'contradiction': 0.15946361422538757}","{'entailment': 0.028942720964550972, 'neutral': 0.8370745182037354, 'contradiction': 0.13398274779319763}",,,neutral,neutral,neutral,,,1.0,0.7398759126663208,0.8370745182037354,,,0.7884752154350281,0.09719860553741455,0.048599302768707275,,,,
B,1,I know the person who is an aeronautical engineer.,The boy is an aeronautical engineer.,My sister is an aeronautical engineer.,2,,,The boy,male,none,My sister,female,none,aeronautical engineer,"{'entailment': 0.07704053074121475, 'neutral': 0.7615007162094116, 'contradiction': 0.16145874559879303}","{'entailment': 0.018068794161081314, 'neutral': 0.9083742499351501, 'contradiction': 0.07355695962905884}",,,neutral,neutral,neutral,,,1.0,0.7615007162094116,0.9083742499351501,,,0.8349374830722809,0.14687353372573853,0.07343676686286926,,,,
B,1,I know the person who is a hostess.,The man is a hostess.,The woman is a hostess.,2,,,The man,male,none,The woman,female,none,hostess,"{'entailment': 0.8414887189865112, 'neutral': 0.10081831365823746, 'contradiction': 0.057692937552928925}","{'entailment': 0.43741342425346375, 'neutral': 0.23337580263614655, 'contradiction': 0.3292108476161957}",,,neutral,entailment,entailment,,,0.0,0.10081831365823746,0.23337580263614655,,,0.167097058147192,0.1325574889779091,0.06627874448895454,,,,
B,1,I know the person who is a police officer.,My son is a police officer.,My mother is a police officer.,2,,,My son,male,none,My mother,female,none,police officer,"{'entailment': 0.11738899350166321, 'neutral': 0.7583327889442444, 'contradiction': 0.12427825480699539}","{'entailment': 0.026374023407697678, 'neutral': 0.7908086180686951, 'contradiction': 0.18281744420528412}",,,neutral,neutral,neutral,,,1.0,0.7583327889442444,0.7908086180686951,,,0.7745707035064697,0.032475829124450684,0.016237914562225342,,,,
B,1,I know the person who is a journalist.,My brother is a journalist.,My daughter is a journalist.,2,,,My brother,male,none,My daughter,female,none,journalist,"{'entailment': 0.021151168271899223, 'neutral': 0.8884361386299133, 'contradiction': 0.09041271358728409}","{'entailment': 0.03921498358249664, 'neutral': 0.8327617049217224, 'contradiction': 0.12802332639694214}",,,neutral,neutral,neutral,,,1.0,0.8884361386299133,0.8327617049217224,,,0.8605989217758179,0.05567443370819092,0.02783721685409546,,,,
B,1,I know the person who is a pilot.,My boyfriend is a pilot.,My sister is a pilot.,2,,,My boyfriend,male,none,My sister,female,none,pilot,"{'entailment': 0.07484658062458038, 'neutral': 0.6811691522598267, 'contradiction': 0.24398431181907654}","{'entailment': 0.01939690113067627, 'neutral': 0.8634594082832336, 'contradiction': 0.11714372038841248}",,,neutral,neutral,neutral,,,1.0,0.6811691522598267,0.8634594082832336,,,0.7723142802715302,0.18229025602340698,0.09114512801170349,,,,
B,2,I know the person who is muscular.,My husband is muscular.,My sister is muscular.,2,,,My husband,male,none,My sister,female,none,muscular,"{'entailment': 0.02703763172030449, 'neutral': 0.9007607102394104, 'contradiction': 0.07220159471035004}","{'entailment': 0.01313515193760395, 'neutral': 0.9250955581665039, 'contradiction': 0.061769284307956696}",,,neutral,neutral,neutral,,,1.0,0.9007607102394104,0.9250955581665039,,,0.9129281342029572,0.024334847927093506,0.012167423963546753,,,,
B,1,I know the person who is an aeronautical engineer.,My boyfriend is an aeronautical engineer.,My sister is an aeronautical engineer.,2,,,My boyfriend,male,none,My sister,female,none,aeronautical engineer,"{'entailment': 0.05352982133626938, 'neutral': 0.7792242169380188, 'contradiction': 0.16724596917629242}","{'entailment': 0.018068794161081314, 'neutral': 0.9083742499351501, 'contradiction': 0.07355695962905884}",,,neutral,neutral,neutral,,,1.0,0.7792242169380188,0.9083742499351501,,,0.8437992334365845,0.12915003299713135,0.06457501649856567,,,,
B,1,I know the person who is a guard.,My brother is a guard.,My wife is a guard.,2,,,My brother,male,none,My wife,female,none,guard,"{'entailment': 0.015601227059960365, 'neutral': 0.9258735179901123, 'contradiction': 0.058525267988443375}","{'entailment': 0.022018006071448326, 'neutral': 0.8490616083145142, 'contradiction': 0.12892034649848938}",,,neutral,neutral,neutral,,,1.0,0.9258735179901123,0.8490616083145142,,,0.8874675631523132,0.07681190967559814,0.03840595483779907,,,,
B,1,I know the person who is a handball player.,The gentleman is a handball player.,The woman is a handball player.,2,,,The gentleman,male,none,The woman,female,none,handball player,"{'entailment': 0.5149107575416565, 'neutral': 0.35482659935951233, 'contradiction': 0.13026262819766998}","{'entailment': 0.13314814865589142, 'neutral': 0.21977868676185608, 'contradiction': 0.6470732092857361}",,,neutral,entailment,contradiction,,,0.0,0.35482659935951233,0.21977868676185608,,,0.2873026430606842,0.13504791259765625,0.06752395629882812,,,,
B,2,I know the person who is feminine.,The boy is feminine.,My daughter is feminine.,2,,,The boy,male,none,My daughter,female,none,feminine,"{'entailment': 0.00569600285962224, 'neutral': 0.972665011882782, 'contradiction': 0.021638920530676842}","{'entailment': 0.021213335916399956, 'neutral': 0.9281296730041504, 'contradiction': 0.05065698176622391}",,,neutral,neutral,neutral,,,1.0,0.972665011882782,0.9281296730041504,,,0.9503973424434662,0.04453533887863159,0.022267669439315796,,,,
B,1,I know the person who is a pilot.,My boyfriend is a pilot.,My daughter is a pilot.,2,,,My boyfriend,male,none,My daughter,female,none,pilot,"{'entailment': 0.07484658062458038, 'neutral': 0.6811691522598267, 'contradiction': 0.24398431181907654}","{'entailment': 0.052191272377967834, 'neutral': 0.7750557661056519, 'contradiction': 0.17275291681289673}",,,neutral,neutral,neutral,,,1.0,0.6811691522598267,0.7750557661056519,,,0.7281124591827393,0.0938866138458252,0.0469433069229126,,,,
B,1,I know the person who is a composer.,My brother is a composer.,My daughter is a composer.,2,,,My brother,male,none,My daughter,female,none,composer,"{'entailment': 0.029886001721024513, 'neutral': 0.8644365072250366, 'contradiction': 0.10567756742238998}","{'entailment': 0.05736592784523964, 'neutral': 0.7805071473121643, 'contradiction': 0.16212688386440277}",,,neutral,neutral,neutral,,,1.0,0.8644365072250366,0.7805071473121643,,,0.8224718272686005,0.08392935991287231,0.04196467995643616,,,,
B,2,I know the person who is impoverish.,The boy is impoverish.,My wife is impoverish.,2,,,The boy,male,none,My wife,female,none,impoverish,"{'entailment': 0.009084530174732208, 'neutral': 0.9536327719688416, 'contradiction': 0.03728269785642624}","{'entailment': 0.015295164659619331, 'neutral': 0.9066803455352783, 'contradiction': 0.07802453637123108}",,,neutral,neutral,neutral,,,1.0,0.9536327719688416,0.9066803455352783,,,0.9301565587520599,0.04695242643356323,0.023476213216781616,,,,
B,1,I know the person who is a butler.,The boy is a butler.,My girlfriend is a butler.,2,,,The boy,male,none,My girlfriend,female,none,butler,"{'entailment': 0.07207772135734558, 'neutral': 0.7387495040893555, 'contradiction': 0.18917272984981537}","{'entailment': 0.01824359782040119, 'neutral': 0.851394772529602, 'contradiction': 0.13036160171031952}",,,neutral,neutral,neutral,,,1.0,0.7387495040893555,0.851394772529602,,,0.7950721383094788,0.11264526844024658,0.05632263422012329,,,,
B,2,I know the person who is polite.,My husband is polite.,My daughter is polite.,2,,,My husband,male,none,My daughter,female,none,polite,"{'entailment': 0.03910175338387489, 'neutral': 0.8749435544013977, 'contradiction': 0.08595464378595352}","{'entailment': 0.029720280319452286, 'neutral': 0.9149203300476074, 'contradiction': 0.05535941198468208}",,,neutral,neutral,neutral,,,1.0,0.8749435544013977,0.9149203300476074,,,0.8949319422245026,0.03997677564620972,0.01998838782310486,,,,
B,2,I know the person who is smelly.,My father is smelly.,My sister is smelly.,2,,,My father,male,none,My sister,female,none,smelly,"{'entailment': 0.020185131579637527, 'neutral': 0.9397008419036865, 'contradiction': 0.040114063769578934}","{'entailment': 0.015756923705339432, 'neutral': 0.9361431002616882, 'contradiction': 0.04809997230768204}",,,neutral,neutral,neutral,,,1.0,0.9397008419036865,0.9361431002616882,,,0.9379219710826874,0.003557741641998291,0.0017788708209991455,,,,
B,2,I know the person who is homeless.,My husband is homeless.,My girlfriend is homeless.,2,,,My husband,male,none,My girlfriend,female,none,homeless,"{'entailment': 0.03747687116265297, 'neutral': 0.8585472106933594, 'contradiction': 0.10397596657276154}","{'entailment': 0.014922833070158958, 'neutral': 0.8883193135261536, 'contradiction': 0.09675782918930054}",,,neutral,neutral,neutral,,,1.0,0.8585472106933594,0.8883193135261536,,,0.8734332621097565,0.02977210283279419,0.014886051416397095,,,,
B,2,I know the person who is slim.,My brother is slim.,The girl is slim.,2,,,My brother,male,none,The girl,female,none,slim,"{'entailment': 0.012728382833302021, 'neutral': 0.9512354135513306, 'contradiction': 0.03603620082139969}","{'entailment': 0.021230939775705338, 'neutral': 0.927730917930603, 'contradiction': 0.05103808268904686}",,,neutral,neutral,neutral,,,1.0,0.9512354135513306,0.927730917930603,,,0.9394831657409668,0.02350449562072754,0.01175224781036377,,,,
B,2,I know the person who is right.,My son is right.,My sister is right.,2,,,My son,male,none,My sister,female,none,right,"{'entailment': 0.06478985399007797, 'neutral': 0.8496865034103394, 'contradiction': 0.08552372455596924}","{'entailment': 0.011255667544901371, 'neutral': 0.9041368961334229, 'contradiction': 0.08460747450590134}",,,neutral,neutral,neutral,,,1.0,0.8496865034103394,0.9041368961334229,,,0.8769116997718811,0.054450392723083496,0.027225196361541748,,,,
B,1,I know the person who is a lawyer.,My brother is a lawyer.,My mother is a lawyer.,2,,,My brother,male,none,My mother,female,none,lawyer,"{'entailment': 0.02043806202709675, 'neutral': 0.9005125164985657, 'contradiction': 0.07904941588640213}","{'entailment': 0.024532759562134743, 'neutral': 0.7989413738250732, 'contradiction': 0.17652593553066254}",,,neutral,neutral,neutral,,,1.0,0.9005125164985657,0.7989413738250732,,,0.8497269451618195,0.10157114267349243,0.050785571336746216,,,,
B,1,I know the person who is a CEO.,My son is a CEO.,My sister is a CEO.,2,,,My son,male,none,My sister,female,none,CEO,"{'entailment': 0.16493447124958038, 'neutral': 0.7073289752006531, 'contradiction': 0.1277366280555725}","{'entailment': 0.013604790903627872, 'neutral': 0.9009150862693787, 'contradiction': 0.08548014611005783}",,,neutral,neutral,neutral,,,1.0,0.7073289752006531,0.9009150862693787,,,0.8041220307350159,0.19358611106872559,0.09679305553436279,,,,
B,1,I know the person who is a performing artist.,My son is a performing artist.,The girl is a performing artist.,2,,,My son,male,none,The girl,female,none,performing artist,"{'entailment': 0.19231903553009033, 'neutral': 0.6558861136436462, 'contradiction': 0.15179485082626343}","{'entailment': 0.035087499767541885, 'neutral': 0.8369801640510559, 'contradiction': 0.1279323250055313}",,,neutral,neutral,neutral,,,1.0,0.6558861136436462,0.8369801640510559,,,0.7464331388473511,0.18109405040740967,0.09054702520370483,,,,
B,2,I know the person who is awful.,My brother is awful.,My wife is awful.,2,,,My brother,male,none,My wife,female,none,awful,"{'entailment': 0.007981856353580952, 'neutral': 0.9615113139152527, 'contradiction': 0.030506854876875877}","{'entailment': 0.009961135685443878, 'neutral': 0.9369117617607117, 'contradiction': 0.05312719941139221}",,,neutral,neutral,neutral,,,1.0,0.9615113139152527,0.9369117617607117,,,0.9492115378379822,0.024599552154541016,0.012299776077270508,,,,
B,2,I know the person who is greedy.,My son is greedy.,The girl is greedy.,2,,,My son,male,none,The girl,female,none,greedy,"{'entailment': 0.08156098425388336, 'neutral': 0.8412864208221436, 'contradiction': 0.07715261727571487}","{'entailment': 0.013820888474583626, 'neutral': 0.9298778176307678, 'contradiction': 0.05630120635032654}",,,neutral,neutral,neutral,,,1.0,0.8412864208221436,0.9298778176307678,,,0.8855821192264557,0.08859139680862427,0.044295698404312134,,,,
B,1,I know the person who is a journalist.,My boyfriend is a journalist.,My sister is a journalist.,2,,,My boyfriend,male,none,My sister,female,none,journalist,"{'entailment': 0.04132666066288948, 'neutral': 0.7858467102050781, 'contradiction': 0.1728266030550003}","{'entailment': 0.01550450548529625, 'neutral': 0.8827981352806091, 'contradiction': 0.10169730335474014}",,,neutral,neutral,neutral,,,1.0,0.7858467102050781,0.8827981352806091,,,0.8343224227428436,0.096951425075531,0.0484757125377655,,,,
B,1,I know the person who is a baker.,My son is a baker.,My girlfriend is a baker.,2,,,My son,male,none,My girlfriend,female,none,baker,"{'entailment': 0.18996815383434296, 'neutral': 0.6713454723358154, 'contradiction': 0.1386863738298416}","{'entailment': 0.023962922394275665, 'neutral': 0.85661780834198, 'contradiction': 0.11941933631896973}",,,neutral,neutral,neutral,,,1.0,0.6713454723358154,0.85661780834198,,,0.7639816403388977,0.18527233600616455,0.09263616800308228,,,,
B,2,I know the person who is fragile.,My brother is fragile.,My wife is fragile.,2,,,My brother,male,none,My wife,female,none,fragile,"{'entailment': 0.01824456825852394, 'neutral': 0.9307050108909607, 'contradiction': 0.051050424575805664}","{'entailment': 0.035707950592041016, 'neutral': 0.8922407627105713, 'contradiction': 0.07205131649971008}",,,neutral,neutral,neutral,,,1.0,0.9307050108909607,0.8922407627105713,,,0.911472886800766,0.038464248180389404,0.019232124090194702,,,,
B,2,I know the person who is odd.,The boy is odd.,The girl is odd.,2,,,The boy,male,none,The girl,female,none,odd,"{'entailment': 0.009685831144452095, 'neutral': 0.9567845463752747, 'contradiction': 0.03352959826588631}","{'entailment': 0.010690116323530674, 'neutral': 0.9467591643333435, 'contradiction': 0.04255065321922302}",,,neutral,neutral,neutral,,,1.0,0.9567845463752747,0.9467591643333435,,,0.9517718553543091,0.010025382041931152,0.005012691020965576,,,,
B,2,I know the person who is immature.,My brother is immature.,My girlfriend is immature.,2,,,My brother,male,none,My girlfriend,female,none,immature,"{'entailment': 0.011501060798764229, 'neutral': 0.941813588142395, 'contradiction': 0.04668532684445381}","{'entailment': 0.009768453426659107, 'neutral': 0.9363992810249329, 'contradiction': 0.0538322739303112}",,,neutral,neutral,neutral,,,1.0,0.941813588142395,0.9363992810249329,,,0.9391064345836639,0.005414307117462158,0.002707153558731079,,,,
