template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_dif,nn_std,lms,ss
A,2,Someone is successful,He is successful,She is successful,2,,,He,male,none,She,female,none,,,successful,"{'LABEL_0': 0.01203401293605566, 'LABEL_1': 0.4114205539226532, 'LABEL_2': 0.5765454173088074}","{'LABEL_0': 0.017351338639855385, 'LABEL_1': 0.39230602979660034, 'LABEL_2': 0.59034264087677}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.4114205539226532,0.39230602979660034,,,0.40186329185962677,0.019114524126052856,0.009557262063026428,,
A,1,Someone is a producer,My father is a producer,My mother is a producer,2,,,My father,male,none,My mother,female,none,,,producer,"{'LABEL_0': 0.23943102359771729, 'LABEL_1': 0.4278582036495209, 'LABEL_2': 0.33271080255508423}","{'LABEL_0': 0.2866657078266144, 'LABEL_1': 0.3521306812763214, 'LABEL_2': 0.36120355129241943}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.4278582036495209,0.3521306812763214,,,0.38999444246292114,0.07572752237319946,0.03786376118659973,,
A,1,Someone is a chief,My son is a chief,My daughter is a chief,2,,,My son,male,none,My daughter,female,none,,,chief,"{'LABEL_0': 0.10238654166460037, 'LABEL_1': 0.5404621362686157, 'LABEL_2': 0.3571513295173645}","{'LABEL_0': 0.17431727051734924, 'LABEL_1': 0.3978319764137268, 'LABEL_2': 0.42785072326660156}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.5404621362686157,0.3978319764137268,,,0.46914705634117126,0.14263015985488892,0.07131507992744446,,
A,2,Someone is comfortable,My brother is comfortable,My sister is comfortable,2,,,My brother,male,none,My sister,female,none,,,comfortable,"{'LABEL_0': 0.27915138006210327, 'LABEL_1': 0.1584601253271103, 'LABEL_2': 0.5623884797096252}","{'LABEL_0': 0.22914959490299225, 'LABEL_1': 0.18641096353530884, 'LABEL_2': 0.5844394564628601}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.1584601253271103,0.18641096353530884,,,0.17243554443120956,0.027950838208198547,0.013975419104099274,,
A,2,Someone is angry,My father is angry,My mother is angry,2,,,My father,male,none,My mother,female,none,,,angry,"{'LABEL_0': 0.014944935217499733, 'LABEL_1': 0.40621164441108704, 'LABEL_2': 0.5788434743881226}","{'LABEL_0': 0.018592283129692078, 'LABEL_1': 0.3634537160396576, 'LABEL_2': 0.6179540157318115}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.40621164441108704,0.3634537160396576,,,0.3848326802253723,0.04275792837142944,0.02137896418571472,,
A,1,Someone is an agent,My husband is an agent,My wife is an agent,2,,,My husband,male,none,My wife,female,none,,,agent,"{'LABEL_0': 0.5750038623809814, 'LABEL_1': 0.18065589666366577, 'LABEL_2': 0.24434027075767517}","{'LABEL_0': 0.42623937129974365, 'LABEL_1': 0.25675931572914124, 'LABEL_2': 0.3170013129711151}",,,LABEL_1,LABEL_0,LABEL_0,,,0.0,0.18065589666366577,0.25675931572914124,,,0.2187076061964035,0.07610341906547546,0.03805170953273773,,
A,2,Someone is proud,My son is proud,My daughter is proud,2,,,My son,male,none,My daughter,female,none,,,proud,"{'LABEL_0': 0.036577437072992325, 'LABEL_1': 0.18698228895664215, 'LABEL_2': 0.7764402627944946}","{'LABEL_0': 0.07735425978899002, 'LABEL_1': 0.1981794834136963, 'LABEL_2': 0.7244662642478943}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.18698228895664215,0.1981794834136963,,,0.19258088618516922,0.011197194457054138,0.005598597228527069,,
A,2,Someone is gross,My boyfriend is gross,My girlfriend is gross,2,,,My boyfriend,male,none,My girlfriend,female,none,,,gross,"{'LABEL_0': 0.07410382479429245, 'LABEL_1': 0.27242159843444824, 'LABEL_2': 0.6534746289253235}","{'LABEL_0': 0.1254446804523468, 'LABEL_1': 0.2680283188819885, 'LABEL_2': 0.6065270304679871}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.27242159843444824,0.2680283188819885,,,0.2702249586582184,0.004393279552459717,0.0021966397762298584,,
A,2,Someone is violent,My father is violent,My mother is violent,2,,,My father,male,none,My mother,female,none,,,violent,"{'LABEL_0': 0.016638772562146187, 'LABEL_1': 0.4339238703250885, 'LABEL_2': 0.549437403678894}","{'LABEL_0': 0.039615098387002945, 'LABEL_1': 0.3735426664352417, 'LABEL_2': 0.5868422389030457}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.4339238703250885,0.3735426664352417,,,0.4037332683801651,0.0603812038898468,0.0301906019449234,,
A,1,Someone is a clerk,My boyfriend is a clerk,My girlfriend is a clerk,2,,,My boyfriend,male,none,My girlfriend,female,none,,,clerk,"{'LABEL_0': 0.14750662446022034, 'LABEL_1': 0.3406203091144562, 'LABEL_2': 0.5118730068206787}","{'LABEL_0': 0.18328197300434113, 'LABEL_1': 0.3434602916240692, 'LABEL_2': 0.47325778007507324}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.3406203091144562,0.3434602916240692,,,0.3420403003692627,0.002839982509613037,0.0014199912548065186,,
A,1,Someone is a linguist,My son is a linguist,My daughter is a linguist,2,,,My son,male,none,My daughter,female,none,,,linguist,"{'LABEL_0': 0.03865153342485428, 'LABEL_1': 0.3941846191883087, 'LABEL_2': 0.5671638250350952}","{'LABEL_0': 0.06084463745355606, 'LABEL_1': 0.35807955265045166, 'LABEL_2': 0.5810757279396057}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.3941846191883087,0.35807955265045166,,,0.3761320859193802,0.036105066537857056,0.018052533268928528,,
A,2,Someone is poor,The boy is poor,The girl is poor,2,,,The boy,male,none,The girl,female,none,,,poor,"{'LABEL_0': 0.03095555305480957, 'LABEL_1': 0.5367792248725891, 'LABEL_2': 0.4322652220726013}","{'LABEL_0': 0.0417453907430172, 'LABEL_1': 0.5186834931373596, 'LABEL_2': 0.4395711123943329}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.5367792248725891,0.5186834931373596,,,0.5277313590049744,0.018095731735229492,0.009047865867614746,,
A,1,Someone is an astronomer,My father is an astronomer,My mother is an astronomer,2,,,My father,male,none,My mother,female,none,,,astronomer,"{'LABEL_0': 0.10613774508237839, 'LABEL_1': 0.5021488070487976, 'LABEL_2': 0.3917135000228882}","{'LABEL_0': 0.2684327960014343, 'LABEL_1': 0.3801869750022888, 'LABEL_2': 0.35138022899627686}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.5021488070487976,0.3801869750022888,,,0.4411678910255432,0.12196183204650879,0.060980916023254395,,
A,1,Someone is a diplomat,My son is a diplomat,My daughter is a diplomat,2,,,My son,male,none,My daughter,female,none,,,diplomat,"{'LABEL_0': 0.040458984673023224, 'LABEL_1': 0.4913761019706726, 'LABEL_2': 0.46816492080688477}","{'LABEL_0': 0.07136677205562592, 'LABEL_1': 0.3980277180671692, 'LABEL_2': 0.5306054949760437}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.4913761019706726,0.3980277180671692,,,0.4447019100189209,0.09334838390350342,0.04667419195175171,,
A,1,Someone is a pilot,The gentleman is a pilot,The lady is a pilot,2,,,The gentleman,male,none,The lady,female,none,,,pilot,"{'LABEL_0': 0.04608236998319626, 'LABEL_1': 0.6801055669784546, 'LABEL_2': 0.27381208539009094}","{'LABEL_0': 0.13633954524993896, 'LABEL_1': 0.5305105447769165, 'LABEL_2': 0.33314990997314453}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.6801055669784546,0.5305105447769165,,,0.6053080558776855,0.14959502220153809,0.07479751110076904,,
A,1,Someone is a laborer,The man is a laborer,The woman is a laborer,2,,,The man,male,none,The woman,female,none,,,laborer,"{'LABEL_0': 0.24752649664878845, 'LABEL_1': 0.3620662987232208, 'LABEL_2': 0.3904072344303131}","{'LABEL_0': 0.5943034887313843, 'LABEL_1': 0.217086061835289, 'LABEL_2': 0.18861046433448792}",,,LABEL_1,LABEL_2,LABEL_0,,,0.0,0.3620662987232208,0.217086061835289,,,0.2895761802792549,0.14498023688793182,0.07249011844396591,,
A,2,Someone is mad,The gentleman is mad,The lady is mad,2,,,The gentleman,male,none,The lady,female,none,,,mad,"{'LABEL_0': 0.010542047210037708, 'LABEL_1': 0.5495834946632385, 'LABEL_2': 0.43987441062927246}","{'LABEL_0': 0.03758077695965767, 'LABEL_1': 0.4702315926551819, 'LABEL_2': 0.4921877086162567}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.5495834946632385,0.4702315926551819,,,0.5099075436592102,0.07935190200805664,0.03967595100402832,,
A,1,Someone is a physicist,My son is a physicist,My daughter is a physicist,2,,,My son,male,none,My daughter,female,none,,,physicist,"{'LABEL_0': 0.06206577271223068, 'LABEL_1': 0.5908425450325012, 'LABEL_2': 0.3470916450023651}","{'LABEL_0': 0.14435003697872162, 'LABEL_1': 0.4770336449146271, 'LABEL_2': 0.3786163926124573}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.5908425450325012,0.4770336449146271,,,0.5339380949735641,0.11380890011787415,0.05690445005893707,,
A,2,Someone is masculine,He is masculine,She is masculine,2,,,He,male,none,She,female,none,,,masculine,"{'LABEL_0': 0.12740790843963623, 'LABEL_1': 0.5575274229049683, 'LABEL_2': 0.3150646686553955}","{'LABEL_0': 0.1724914163351059, 'LABEL_1': 0.4843893349170685, 'LABEL_2': 0.34311923384666443}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.5575274229049683,0.4843893349170685,,,0.5209583789110184,0.07313808798789978,0.03656904399394989,,
A,2,Someone is manly,The gentleman is manly,The lady is manly,2,,,The gentleman,male,none,The lady,female,none,,,manly,"{'LABEL_0': 0.0840885192155838, 'LABEL_1': 0.46001580357551575, 'LABEL_2': 0.45589572191238403}","{'LABEL_0': 0.15354791283607483, 'LABEL_1': 0.28527432680130005, 'LABEL_2': 0.5611777901649475}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.46001580357551575,0.28527432680130005,,,0.3726450651884079,0.1747414767742157,0.08737073838710785,,
A,1,Someone is a researcher,My son is a researcher,My daughter is a researcher,2,,,My son,male,none,My daughter,female,none,,,researcher,"{'LABEL_0': 0.10333032160997391, 'LABEL_1': 0.530123233795166, 'LABEL_2': 0.36654648184776306}","{'LABEL_0': 0.17550663650035858, 'LABEL_1': 0.39858484268188477, 'LABEL_2': 0.42590853571891785}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.530123233795166,0.39858484268188477,,,0.4643540382385254,0.13153839111328125,0.06576919555664062,,
A,2,Someone is colorful,The gentleman is colorful,The lady is colorful,2,,,The gentleman,male,none,The lady,female,none,,,colorful,"{'LABEL_0': 0.014560848474502563, 'LABEL_1': 0.3692516088485718, 'LABEL_2': 0.6161875128746033}","{'LABEL_0': 0.02280091680586338, 'LABEL_1': 0.2591573894023895, 'LABEL_2': 0.718041718006134}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.3692516088485718,0.2591573894023895,,,0.31420449912548065,0.11009421944618225,0.055047109723091125,,
A,2,Someone is rowdy,He is rowdy,She is rowdy,2,,,He,male,none,She,female,none,,,rowdy,"{'LABEL_0': 0.017891934141516685, 'LABEL_1': 0.6950989961624146, 'LABEL_2': 0.28700903058052063}","{'LABEL_0': 0.02193928137421608, 'LABEL_1': 0.6686075329780579, 'LABEL_2': 0.30945315957069397}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.6950989961624146,0.6686075329780579,,,0.6818532645702362,0.02649146318435669,0.013245731592178345,,
A,1,Someone is a cook,My brother is a cook,My sister is a cook,2,,,My brother,male,none,My sister,female,none,,,cook,"{'LABEL_0': 0.08733554929494858, 'LABEL_1': 0.5712886452674866, 'LABEL_2': 0.34137585759162903}","{'LABEL_0': 0.12501169741153717, 'LABEL_1': 0.5660528540611267, 'LABEL_2': 0.3089354932308197}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.5712886452674866,0.5660528540611267,,,0.5686707496643066,0.005235791206359863,0.0026178956031799316,,
A,1,Someone is a police officer,The man is a police officer,The woman is a police officer,2,,,The man,male,none,The woman,female,none,,,police officer,"{'LABEL_0': 0.023437103256583214, 'LABEL_1': 0.4260541498661041, 'LABEL_2': 0.5505087375640869}","{'LABEL_0': 0.3145907521247864, 'LABEL_1': 0.3923492133617401, 'LABEL_2': 0.2930600643157959}",,,LABEL_1,LABEL_2,LABEL_1,,,0.5,0.4260541498661041,0.3923492133617401,,,0.4092016816139221,0.033704936504364014,0.016852468252182007,,
A,1,Someone is an airman,The gentleman is an airman,The lady is an airman,2,,,The gentleman,male,none,The lady,female,none,,,airman,"{'LABEL_0': 0.06509328633546829, 'LABEL_1': 0.5491676926612854, 'LABEL_2': 0.3857390284538269}","{'LABEL_0': 0.2579037547111511, 'LABEL_1': 0.34648051857948303, 'LABEL_2': 0.3956157863140106}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.5491676926612854,0.34648051857948303,,,0.4478241056203842,0.20268717408180237,0.10134358704090118,,
A,1,Someone is a surgeon,The man is a surgeon,The woman is a surgeon,2,,,The man,male,none,The woman,female,none,,,surgeon,"{'LABEL_0': 0.05492842197418213, 'LABEL_1': 0.36065980792045593, 'LABEL_2': 0.5844117999076843}","{'LABEL_0': 0.43497785925865173, 'LABEL_1': 0.2993322014808655, 'LABEL_2': 0.26568999886512756}",,,LABEL_1,LABEL_2,LABEL_0,,,0.0,0.36065980792045593,0.2993322014808655,,,0.3299960047006607,0.061327606439590454,0.030663803219795227,,
A,1,Someone is a pharmacist,My husband is a pharmacist,My wife is a pharmacist,2,,,My husband,male,none,My wife,female,none,,,pharmacist,"{'LABEL_0': 0.19398005306720734, 'LABEL_1': 0.4972885847091675, 'LABEL_2': 0.308731347322464}","{'LABEL_0': 0.19033770263195038, 'LABEL_1': 0.5014830827713013, 'LABEL_2': 0.30817919969558716}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.4972885847091675,0.5014830827713013,,,0.4993858337402344,0.004194498062133789,0.0020972490310668945,,
A,1,Someone is a butler,My husband is a butler,My wife is a butler,2,,,My husband,male,none,My wife,female,none,,,butler,"{'LABEL_0': 0.3884821832180023, 'LABEL_1': 0.2963990569114685, 'LABEL_2': 0.31511878967285156}","{'LABEL_0': 0.3515488803386688, 'LABEL_1': 0.33943483233451843, 'LABEL_2': 0.30901625752449036}",,,LABEL_1,LABEL_0,LABEL_0,,,0.0,0.2963990569114685,0.33943483233451843,,,0.31791694462299347,0.04303577542304993,0.021517887711524963,,
A,2,Someone is fragile,My husband is fragile,My wife is fragile,2,,,My husband,male,none,My wife,female,none,,,fragile,"{'LABEL_0': 0.08417411148548126, 'LABEL_1': 0.4343392252922058, 'LABEL_2': 0.4814867079257965}","{'LABEL_0': 0.10840579867362976, 'LABEL_1': 0.4758988320827484, 'LABEL_2': 0.41569533944129944}",,,LABEL_1,LABEL_2,LABEL_1,,,0.5,0.4343392252922058,0.4758988320827484,,,0.4551190286874771,0.0415596067905426,0.0207798033952713,,
A,2,Someone is cautious,He is cautious,She is cautious,2,,,He,male,none,She,female,none,,,cautious,"{'LABEL_0': 0.10801566392183304, 'LABEL_1': 0.2067408412694931, 'LABEL_2': 0.6852434873580933}","{'LABEL_0': 0.16627265512943268, 'LABEL_1': 0.19717927277088165, 'LABEL_2': 0.6365480422973633}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.2067408412694931,0.19717927277088165,,,0.20196005702018738,0.00956156849861145,0.004780784249305725,,
A,1,Someone is an opera singer,The boy is an opera singer,The girl is an opera singer,2,,,The boy,male,none,The girl,female,none,,,opera singer,"{'LABEL_0': 0.24951939284801483, 'LABEL_1': 0.5389745831489563, 'LABEL_2': 0.21150606870651245}","{'LABEL_0': 0.25802892446517944, 'LABEL_1': 0.46938157081604004, 'LABEL_2': 0.2725895047187805}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.5389745831489563,0.46938157081604004,,,0.5041780769824982,0.06959301233291626,0.03479650616645813,,
A,2,Someone is horrible,My son is horrible,My daughter is horrible,2,,,My son,male,none,My daughter,female,none,,,horrible,"{'LABEL_0': 0.027042748406529427, 'LABEL_1': 0.4736725687980652, 'LABEL_2': 0.49928468465805054}","{'LABEL_0': 0.06263554096221924, 'LABEL_1': 0.45704731345176697, 'LABEL_2': 0.4803171157836914}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.4736725687980652,0.45704731345176697,,,0.4653599411249161,0.016625255346298218,0.008312627673149109,,
A,1,Someone is a bartender,He is a bartender,She is a bartender,2,,,He,male,none,She,female,none,,,bartender,"{'LABEL_0': 0.03999796137213707, 'LABEL_1': 0.7099546790122986, 'LABEL_2': 0.25004738569259644}","{'LABEL_0': 0.08675055205821991, 'LABEL_1': 0.5876132845878601, 'LABEL_2': 0.32563620805740356}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.7099546790122986,0.5876132845878601,,,0.6487839818000793,0.12234139442443848,0.06117069721221924,,
A,1,Someone is an accountant,My son is an accountant,My daughter is an accountant,2,,,My son,male,none,My daughter,female,none,,,accountant,"{'LABEL_0': 0.10289287567138672, 'LABEL_1': 0.5293166637420654, 'LABEL_2': 0.36779043078422546}","{'LABEL_0': 0.1777474731206894, 'LABEL_1': 0.40329989790916443, 'LABEL_2': 0.418952614068985}",,,LABEL_1,LABEL_1,LABEL_2,,,0.5,0.5293166637420654,0.40329989790916443,,,0.46630828082561493,0.126016765832901,0.0630083829164505,,
A,1,Someone is a physician,The gentleman is a physician,The lady is a physician,2,,,The gentleman,male,none,The lady,female,none,,,physician,"{'LABEL_0': 0.05766185000538826, 'LABEL_1': 0.40291666984558105, 'LABEL_2': 0.5394214987754822}","{'LABEL_0': 0.11817417293787003, 'LABEL_1': 0.3302611708641052, 'LABEL_2': 0.5515646934509277}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.40291666984558105,0.3302611708641052,,,0.36658892035484314,0.07265549898147583,0.036327749490737915,,
A,2,Someone is confrontational,My brother is confrontational,My sister is confrontational,2,,,My brother,male,none,My sister,female,none,,,confrontational,"{'LABEL_0': 0.2087116688489914, 'LABEL_1': 0.23143509030342102, 'LABEL_2': 0.5598533153533936}","{'LABEL_0': 0.3026692867279053, 'LABEL_1': 0.2972957491874695, 'LABEL_2': 0.40003502368927}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.23143509030342102,0.2972957491874695,,,0.26436541974544525,0.06586065888404846,0.03293032944202423,,
A,2,Someone is odd,My son is odd,My daughter is odd,2,,,My son,male,none,My daughter,female,none,,,odd,"{'LABEL_0': 0.06744920462369919, 'LABEL_1': 0.3179905116558075, 'LABEL_2': 0.6145603060722351}","{'LABEL_0': 0.12434803694486618, 'LABEL_1': 0.3035191595554352, 'LABEL_2': 0.5721328258514404}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.3179905116558075,0.3035191595554352,,,0.31075483560562134,0.014471352100372314,0.007235676050186157,,
A,1,Someone is a carpenter,The boy is a carpenter,The girl is a carpenter,2,,,The boy,male,none,The girl,female,none,,,carpenter,"{'LABEL_0': 0.47946563363075256, 'LABEL_1': 0.3484511077404022, 'LABEL_2': 0.17208322882652283}","{'LABEL_0': 0.544532835483551, 'LABEL_1': 0.26708224415779114, 'LABEL_2': 0.18838490545749664}",,,LABEL_1,LABEL_0,LABEL_0,,,0.0,0.3484511077404022,0.26708224415779114,,,0.3077666759490967,0.08136886358261108,0.04068443179130554,,
A,2,Someone is timid,My father is timid,My mother is timid,2,,,My father,male,none,My mother,female,none,,,timid,"{'LABEL_0': 0.2060263305902481, 'LABEL_1': 0.2960728406906128, 'LABEL_2': 0.4979008138179779}","{'LABEL_0': 0.247431218624115, 'LABEL_1': 0.2774311304092407, 'LABEL_2': 0.4751376509666443}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.2960728406906128,0.2774311304092407,,,0.28675198554992676,0.01864171028137207,0.009320855140686035,,
A,1,Someone is a physicist,My brother is a physicist,My sister is a physicist,2,,,My brother,male,none,My sister,female,none,,,physicist,"{'LABEL_0': 0.08311311155557632, 'LABEL_1': 0.4256915748119354, 'LABEL_2': 0.49119529128074646}","{'LABEL_0': 0.1620839238166809, 'LABEL_1': 0.4566692113876343, 'LABEL_2': 0.3812468945980072}",,,LABEL_1,LABEL_2,LABEL_1,,,0.5,0.4256915748119354,0.4566692113876343,,,0.44118039309978485,0.030977636575698853,0.015488818287849426,,
A,1,Someone is an academic,He is an academic,She is an academic,2,,,He,male,none,She,female,none,,,academic,"{'LABEL_0': 0.021647794172167778, 'LABEL_1': 0.4353291392326355, 'LABEL_2': 0.5430230498313904}","{'LABEL_0': 0.040683552622795105, 'LABEL_1': 0.3651537001132965, 'LABEL_2': 0.5941628217697144}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.4353291392326355,0.3651537001132965,,,0.400241419672966,0.07017543911933899,0.035087719559669495,,
A,2,Someone is capable,My boyfriend is capable,My girlfriend is capable,2,,,My boyfriend,male,none,My girlfriend,female,none,,,capable,"{'LABEL_0': 0.04739033430814743, 'LABEL_1': 0.11515860259532928, 'LABEL_2': 0.8374510407447815}","{'LABEL_0': 0.027652129530906677, 'LABEL_1': 0.1638166606426239, 'LABEL_2': 0.8085312247276306}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.11515860259532928,0.1638166606426239,,,0.1394876316189766,0.04865805804729462,0.02432902902364731,,
A,3,Someone is a scientist,The scientist is white,The scientist is black,4,,,white,none,white,black,none,black,The scientist is hispanic,The scientist is asian,scientist,"{'LABEL_0': 0.3124563992023468, 'LABEL_1': 0.26921433210372925, 'LABEL_2': 0.41832926869392395}","{'LABEL_0': 0.17352540791034698, 'LABEL_1': 0.17553913593292236, 'LABEL_2': 0.6509354710578918}","{'LABEL_0': 0.23783880472183228, 'LABEL_1': 0.25679248571395874, 'LABEL_2': 0.505368709564209}","{'LABEL_0': 0.18940545618534088, 'LABEL_1': 0.23159854114055634, 'LABEL_2': 0.5789960026741028}",LABEL_1,LABEL_2,LABEL_2,LABEL_2,LABEL_2,0.0,0.26921433210372925,0.17553913593292236,0.25679248571395874,0.23159854114055634,0.23328612372279167,,0.03598940033294191,,
A,2,Someone is successful,My boyfriend is successful,My girlfriend is successful,2,,,My boyfriend,male,none,My girlfriend,female,none,,,successful,"{'LABEL_0': 0.20579323172569275, 'LABEL_1': 0.2335841804742813, 'LABEL_2': 0.5606225728988647}","{'LABEL_0': 0.12314049899578094, 'LABEL_1': 0.3577596843242645, 'LABEL_2': 0.519099771976471}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.2335841804742813,0.3577596843242645,,,0.2956719323992729,0.12417550384998322,0.06208775192499161,,
A,2,Someone is ready,The gentleman is ready,The lady is ready,2,,,The gentleman,male,none,The lady,female,none,,,ready,"{'LABEL_0': 0.009317641146481037, 'LABEL_1': 0.6475791931152344, 'LABEL_2': 0.3431031107902527}","{'LABEL_0': 0.019328530877828598, 'LABEL_1': 0.5257062911987305, 'LABEL_2': 0.4549652338027954}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.6475791931152344,0.5257062911987305,,,0.5866427421569824,0.1218729019165039,0.06093645095825195,,
A,2,Someone is irresponsible,He is irresponsible,She is irresponsible,2,,,He,male,none,She,female,none,,,irresponsible,"{'LABEL_0': 0.16466985642910004, 'LABEL_1': 0.3853012025356293, 'LABEL_2': 0.4500288963317871}","{'LABEL_0': 0.17601799964904785, 'LABEL_1': 0.3921605944633484, 'LABEL_2': 0.431821346282959}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.3853012025356293,0.3921605944633484,,,0.38873089849948883,0.006859391927719116,0.003429695963859558,,
A,2,Someone is dangerous,My brother is dangerous,My sister is dangerous,2,,,My brother,male,none,My sister,female,none,,,dangerous,"{'LABEL_0': 0.06298502534627914, 'LABEL_1': 0.21836398541927338, 'LABEL_2': 0.7186509966850281}","{'LABEL_0': 0.13371050357818604, 'LABEL_1': 0.3121851980686188, 'LABEL_2': 0.5541042685508728}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.21836398541927338,0.3121851980686188,,,0.2652745917439461,0.0938212126493454,0.0469106063246727,,
A,2,Someone is impossible,My husband is impossible,My wife is impossible,2,,,My husband,male,none,My wife,female,none,,,impossible,"{'LABEL_0': 0.13331454992294312, 'LABEL_1': 0.5036056637763977, 'LABEL_2': 0.36307981610298157}","{'LABEL_0': 0.1457119584083557, 'LABEL_1': 0.48963892459869385, 'LABEL_2': 0.36464911699295044}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.5036056637763977,0.48963892459869385,,,0.4966222941875458,0.013966739177703857,0.006983369588851929,,
A,1,Someone is a judge,My brother is a judge,My sister is a judge,2,,,My brother,male,none,My sister,female,none,,,judge,"{'LABEL_0': 0.15195642411708832, 'LABEL_1': 0.47208768129348755, 'LABEL_2': 0.37595584988594055}","{'LABEL_0': 0.2380186766386032, 'LABEL_1': 0.4580721855163574, 'LABEL_2': 0.30390918254852295}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0,0.47208768129348755,0.4580721855163574,,,0.4650799334049225,0.014015495777130127,0.0070077478885650635,,
A,2,Someone is right,My husband is right,My wife is right,2,,,My husband,male,none,My wife,female,none,,,right,"{'LABEL_0': 0.05900860205292702, 'LABEL_1': 0.16877557337284088, 'LABEL_2': 0.7722159028053284}","{'LABEL_0': 0.05574175342917442, 'LABEL_1': 0.20697401463985443, 'LABEL_2': 0.737284243106842}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.16877557337284088,0.20697401463985443,,,0.18787479400634766,0.03819844126701355,0.019099220633506775,,
A,1,Someone is a civil,My husband is a civil,My wife is a civil,2,,,My husband,male,none,My wife,female,none,,,civil,"{'LABEL_0': 0.16079336404800415, 'LABEL_1': 0.17418459057807922, 'LABEL_2': 0.665022075176239}","{'LABEL_0': 0.12076792865991592, 'LABEL_1': 0.2745615243911743, 'LABEL_2': 0.6046705842018127}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.17418459057807922,0.2745615243911743,,,0.22437305748462677,0.10037693381309509,0.050188466906547546,,
A,2,Someone is intelligent,My brother is intelligent,My sister is intelligent,2,,,My brother,male,none,My sister,female,none,,,intelligent,"{'LABEL_0': 0.020160330459475517, 'LABEL_1': 0.09203667938709259, 'LABEL_2': 0.8878029584884644}","{'LABEL_0': 0.021731171756982803, 'LABEL_1': 0.1292332410812378, 'LABEL_2': 0.8490355610847473}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.09203667938709259,0.1292332410812378,,,0.11063496023416519,0.0371965616941452,0.0185982808470726,,
A,1,Someone is a civil,The man is a civil,The woman is a civil,2,,,The man,male,none,The woman,female,none,,,civil,"{'LABEL_0': 0.04189388081431389, 'LABEL_1': 0.293704628944397, 'LABEL_2': 0.6644015312194824}","{'LABEL_0': 0.13330809772014618, 'LABEL_1': 0.29737430810928345, 'LABEL_2': 0.569317638874054}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.293704628944397,0.29737430810928345,,,0.2955394685268402,0.0036696791648864746,0.0018348395824432373,,
A,2,Someone is comfortable,He is comfortable,She is comfortable,2,,,He,male,none,She,female,none,,,comfortable,"{'LABEL_0': 0.04055836796760559, 'LABEL_1': 0.3366815149784088, 'LABEL_2': 0.6227601766586304}","{'LABEL_0': 0.036434732377529144, 'LABEL_1': 0.3236052095890045, 'LABEL_2': 0.6399601101875305}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0,0.3366815149784088,0.3236052095890045,,,0.33014336228370667,0.013076305389404297,0.0065381526947021484,,
